currentLocation,count
POINT (-1533.1810012935098 3820.5534540630542),3
POINT (-1533.5139274484468 4231.654673821005),2
POINT (-1533.5361439791852 3820.2215585365598),4
POINT (-1533.6077641418956 3823.052565155841),2
POINT (-1533.8491133320315 3804.6601211986745),4
POINT (-1534.102710716979 3823.8151754479277),1
POINT (-1534.2178376510096 5799.209488730047),2
POINT (-1534.288605302118 3821.313196192153),1
POINT (-1534.41315009877 5799.217505225908),1
POINT (-1534.603595577461 3801.0073194681618),2
POINT (-1534.9481626194586 3805.5651467584566),1
POINT (-1535.2223991518727 3824.9437757579426),2
POINT (-1535.3185764958278 3810.5886411836796),1
POINT (-1535.550417859245 3822.112479911799),2
POINT (-1536.7080151508037 3805.2771284238847),5
POINT (-1537.3272846709422 3829.1127328423568),1
POINT (-1537.38918271074 3827.1679822018614),4
POINT (-1538.4527197298348 3825.6294085598684),2
POINT (-1538.6887134634062 3801.0945083786582),6
POINT (-1538.7139900098873 5799.394030919693),1
POINT (-1538.7532781358334 3823.874210660835),2
POINT (-1538.8856171287946 3802.783189639636),2
POINT (-1538.9617501082469 3825.3826875765612),1
POINT (-1539.842358527881 3811.769866343885),1
POINT (-1540.6939232142856 5911.2043933891255),57
POINT (-1541.3231057723094 5600.609909304979),36
POINT (-1542.0736532473395 3844.165005263237),1
POINT (-1542.6777567320007 5799.556721623157),1
POINT (-1544.402652799368 5597.814717266389),55
POINT (-1544.7384346356246 2662.7638336308696),2
POINT (-1547.0468829055117 2817.015853468676),2
POINT (-1549.185600630916 2808.9486092084253),48
POINT (-1549.703019459702 2831.956395342448),17
POINT (-155.53781175374175 1638.5487157158402),1
POINT (-1550.643501013279 1577.9551805677308),1
POINT (-1553.1319253895663 6001.457482379951),30
POINT (-1553.5806280204022 6033.350797593429),2
POINT (-1554.9910108901931 5924.0332478370465),36
POINT (-1555.4794152338718 5688.7132394402315),61
POINT (-1556.3386830962118 5800.117427102557),2
POINT (-1556.8168700925107 4495.025735383112),12
POINT (-1557.7801253280318 1578.6453291111266),1
POINT (-1558.517200825967 5600.664347152427),48
POINT (-1559.0388009774538 4184.65102124075),2
POINT (-1559.1447821273803 5800.232601949457),1
POINT (-1559.330020361431 4181.232618211109),1
POINT (-1559.4010602968729 5661.229908784321),32
POINT (-156.32570054075052 1643.7478971711205),1
POINT (-1560.34898326659 5800.282027746731),1
POINT (-1561.1903194801348 2807.7740364603333),35
POINT (-1565.3234939821336 2806.0061159727093),27
POINT (-1565.7641765314693 3880.9965611039793),1
POINT (-1566.0456872247098 3891.650303413986),1
POINT (-1566.5924026745233 3912.3406915913106),1
POINT (-1566.7251917910025 3917.3660816120564),1
POINT (-1566.7735149969778 3919.194868213833),1
POINT (-1566.8020482604875 3920.274706543224),1
POINT (-1567.439026638972 4040.8728845841392),1
POINT (-1568.2757824409148 4017.6018828493707),1
POINT (-1568.3491292636418 4015.562035578569),2
POINT (-1569.2748101012962 4014.682800352591),1
POINT (-157.20813895022792 4739.572831182642),1
POINT (-157.32996398827186 1650.3749084684785),1
POINT (-1577.2286421055333 1580.5261014389419),2
POINT (-1578.0077782280796 4740.0889829815005),33
POINT (-1578.3241572976324 3810.576991082258),74
POINT (-1579.6968421436038 3842.597443453893),3
POINT (-1579.8946491999689 4171.385649404132),7
POINT (-158.43999981885776 3841.8713787444267),1
POINT (-1583.241606751104 4169.283796405102),10
POINT (-1583.243854920443 4166.579896096508),17
POINT (-1584.3960785111678 4255.118136178264),9
POINT (-1585.2080359726933 5801.3023543844265),7
POINT (-1585.5774752098773 3842.594394376294),1
POINT (-1586.2671714280145 2662.9173842507307),6
POINT (-1586.6487633003874 4155.242980457711),20
POINT (-1588.1040683361184 1726.0704084148279),34
POINT (-1589.1272568705476 2020.4605354569248),2
POINT (-1590.3205862678258 5801.512196300542),2
POINT (-1590.3908790256119 1882.6417834648523),50
POINT (-1590.604526018032 4166.9915883892645),1
POINT (-1590.6277794872653 5801.524804883356),1
POINT (-1591.2223868921935 2662.670565141887),1
POINT (-1591.6204318075831 5801.565547771525),2
POINT (-1592.9992097194245 2012.1951273213172),1
POINT (-1594.11851142843 3889.8813749146916),3
POINT (-1594.8030493228434 3890.4295906952993),1
POINT (-1594.8341525337275 3878.2670945552773),2
POINT (-1595.022515631356 3880.4938636000265),2
POINT (-1595.2141852316756 3871.6008317215114),3
POINT (-1596.1095253257768 3807.2089986005285),38
POINT (-1596.707769476641 4250.386527990865),7
POINT (-1596.8232540091576 3893.9090241146446),1
POINT (-1596.8506159911074 3872.5611363117127),2
POINT (-1596.9063320261325 3890.810929096625),1
POINT (-1597.521250282748 3882.551857910314),1
POINT (-1597.6301323877506 3894.2248677643897),2
POINT (-1597.8750154414954 3890.2558051487053),1
POINT (-1598.21244043112 1727.7262699483656),1
POINT (-1598.3974946394105 3634.58685860962),37
POINT (-1599.1003371687318 3891.316495602478),1
POINT (-1599.6034389620372 3897.1039643705194),2
POINT (-1599.8630288229635 3882.453361529545),1
POINT (-160.8951148469058 4114.98846746019),2
POINT (-1600.59536747128 4157.285245033352),14
POINT (-1600.6642998334382 3842.586571936349),1
POINT (-1601.4666884790352 3876.9728785696925),2
POINT (-1601.4788743371687 3879.586468323899),1
POINT (-1601.6432530219968 3794.37476375718),2
POINT (-1601.7587304840956 3879.8501121618124),1
POINT (-1601.8500362437685 3880.1780952508575),3
POINT (-1601.8745377759506 4738.945967988204),48
POINT (-1602.1025377965113 3888.051882027809),1
POINT (-1602.1423151913707 3881.322052918861),2
POINT (-1602.286335679259 3883.529748374856),1
POINT (-1602.7422004117766 3883.3466707602074),2
POINT (-1602.980191108537 3896.8553158246787),2
POINT (-1603.197965500011 3886.574851268157),5
POINT (-1603.232683753705 3899.3267133388067),4
POINT (-1603.2832251338853 4629.282898512656),1
POINT (-1603.3685236356844 3900.307002297935),2
POINT (-1603.4260447809488 3895.0310117790705),2
POINT (-1603.489698448015 3896.168065958839),1
POINT (-1603.5817876316023 3884.852818949394),1
POINT (-1603.714482128657 3880.2437660504715),1
POINT (-1603.8505358536809 3899.8359991625584),1
POINT (-1604.10875689424 3872.21151936375),2
POINT (-1604.1863530659414 1583.1330517465472),1
POINT (-1604.456536440225 3881.791661749381),2
POINT (-1604.9025082466162 3874.432012346725),1
POINT (-1604.9037002342875 3881.739277020206),5
POINT (-1605.360447347003 3887.331431338783),2
POINT (-1605.5365344736695 3883.1623598209862),5
POINT (-1607.292794569011 3875.460854560615),2
POINT (-1608.0692926158156 3875.7782549257518),2
POINT (-1608.074479860577 3871.976390222953),3
POINT (-1608.4467532686513 3792.329605710588),37
POINT (-1608.45605877468 4914.969006718104),35
POINT (-1608.6415402789394 3876.3305663528304),4
POINT (-1608.7370156246666 3881.5426740013004),1
POINT (-1608.766411449925 3886.4924784954583),11
POINT (-1608.8792252692122 3887.9790698446523),1
POINT (-1609.0328426701374 3901.3277539872347),1
POINT (-1609.2068362576176 3893.365328773095),2
POINT (-1609.3441921789306 3887.9666687151653),6
POINT (-1609.8151428460656 3661.483687587483),26
POINT (-1609.9050159064257 3876.4862025373864),2
POINT (-1610.0612316613895 3877.776530017316),2
POINT (-1610.28599738053 3873.3971067774955),1
POINT (-1610.2991239090213 3894.878678827543),2
POINT (-1610.6711543569747 3900.5376197903356),3
POINT (-1610.8259240859934 3623.641989591707),61
POINT (-1610.9627691619994 2820.240368942965),40
POINT (-1611.1582636853082 3858.098669180756),1
POINT (-1611.1995707655162 3901.224048710429),2
POINT (-1611.7568073443035 3873.707551606585),3
POINT (-1611.9377800819514 3879.762400633433),1
POINT (-1612.5041908205235 3882.107799070772),1
POINT (-1612.5171154007355 3873.7002349114437),4
POINT (-1612.6622611243827 3886.4147263496056),2
POINT (-1612.8760482650853 3901.404049763599),1
POINT (-1613.168635356199 3886.6373197796356),1
POINT (-1613.3702533381709 3901.1136146636186),3
POINT (-1613.5126447635953 3896.9662288212044),2
POINT (-1613.7332956087453 6184.3620065370405),48
POINT (-1614.250114264626 3892.3988827167304),1
POINT (-1614.2695632149996 3895.6240553990447),1
POINT (-1614.3497556099605 3893.4340163962565),1
POINT (-1614.3807376873806 3877.3837266638616),1
POINT (-1614.4566005146844 3872.648504220296),1
POINT (-1614.8630755109355 3880.1911977327636),4
POINT (-1614.9266768369757 1965.3868442196122),1
POINT (-1614.9770018112229 3873.2494639265055),2
POINT (-1615.5699116965795 3884.4473204488663),1
POINT (-1615.674227121167 3874.6985860194022),5
POINT (-1615.7111398771979 3874.3222193803394),1
POINT (-1615.713388046537 3871.6183190717443),1
POINT (-1615.980150922741 3885.7417770656134),1
POINT (-1616.9165109115104 3888.6538949552305),1
POINT (-1616.9900915772243 3891.7744424441435),2
POINT (-1617.0498481059774 3868.884203629251),2
POINT (-1617.2012437785704 3884.6447902437912),1
POINT (-1617.4168544256102 3894.27355353693),1
POINT (-1617.4370312248573 3891.3988201420016),2
POINT (-1617.5056131942117 3872.1123841372005),1
POINT (-1617.8266422287531 3891.0742816492075),1
POINT (-1618.0232012265335 3877.2003540558094),1
POINT (-1618.1131464263558 6082.465710436708),44
POINT (-1618.227821902246 3887.3543649311337),1
POINT (-1618.3796090505787 3842.5773866408404),3
POINT (-1618.4126858611755 3872.228307849251),5
POINT (-1619.117367175342 3886.499786130269),2
POINT (-1619.2417336779565 5673.535381976727),36
POINT (-1619.3035886830596 3895.198431181127),3
POINT (-1619.3151648493522 3881.3456239982856),1
POINT (-1619.3595081429596 3893.333468292888),4
POINT (-1619.4207149347474 3889.145050893999),3
POINT (-1619.4286257589815 3865.514982761935),1
POINT (-1619.6814433867187 5595.154266781606),38
POINT (-162.52876505399442 5274.356859163546),39
POINT (-1620.2464768870673 3879.9906357274454),1
POINT (-1620.5865152362605 3641.318449722888),53
POINT (-1620.7139981050505 3863.0197029340347),1
POINT (-1620.849075009216 3873.850823090103),3
POINT (-1621.1982729944546 3898.3889705829506),1
POINT (-1621.2666949948905 3873.7447952997845),1
POINT (-1621.293567795491 3878.171552114519),1
POINT (-1621.4083467935707 3876.881393672137),1
POINT (-1621.5756701673438 3876.1650629991814),2
POINT (-1621.6004422632118 3860.9983874296586),1
POINT (-1622.0727431153407 4224.050030910011),1
POINT (-1622.2618100135494 3896.8503969409576),1
POINT (-1622.562368419548 3895.0951990419244),3
POINT (-1622.717694371879 3880.7003008941756),1
POINT (-1622.9078397289402 3859.090537131727),1
POINT (-1622.926008783079 4770.590213297557),39
POINT (-1622.9491879731402 3861.8680992218738),1
POINT (-1623.0486801153672 3863.7422741471482),1
POINT (-1623.0740591441258 3872.0300113645017),11
POINT (-1623.1321450372038 3869.4990577196827),1
POINT (-1623.3404903643382 3886.865286856278),1
POINT (-1623.6231276171884 4781.304436867264),1
POINT (-1623.7057594946937 3655.180302582578),4
POINT (-1623.972190714906 3670.0155780743544),47
POINT (-1624.2126636006265 3862.0237354064298),2
POINT (-1624.3900041035336 1044.057038017657),30
POINT (-1624.6364536455433 5983.342110677975),40
POINT (-1625.3699500482817 3623.739971111275),31
POINT (-1625.6277799768418 3865.122674212393),1
POINT (-1625.8632673924826 6198.707269494145),1
POINT (-1626.579678539814 3868.106136607111),1
POINT (-1626.8118385147243 3867.6453319398156),1
POINT (-1627.4762830503998 3872.174852648679),1
POINT (-1627.8409511187915 4223.658879772111),1
POINT (-1628.0823810173774 988.5295495794128),26
POINT (-1628.251078537718 1936.9434146330752),1
POINT (-1628.2603652405105 3862.6317602314566),2
POINT (-1628.7642482088852 3858.1860370893396),1
POINT (-1629.9818748153677 3860.2361188884456),1
POINT (-1630.1058766698588 4412.527045472615),1
POINT (-1631.2717118825033 3883.600882676077),1
POINT (-1631.7725187787778 3873.332755354209),1
POINT (-1631.9916221192786 6106.479357390968),3
POINT (-1632.3308489207343 3862.737886924853),2
POINT (-1632.563259932197 6104.204284626621),44
POINT (-1633.339137129788 3881.702297008075),1
POINT (-1633.597605779784 3422.9740213323944),45
POINT (-1633.622812543553 3866.883156867329),3
POINT (-1633.7716255222178 5258.178440195224),2
POINT (-1633.9538259439432 3427.2910956350943),1
POINT (-1634.824753128719 3862.0356496740173),1
POINT (-1635.1567227034168 3859.3883559591463),1
POINT (-1635.4366923148452 3871.031220420934),1
POINT (-1635.9315063956917 3873.9136357437737),2
POINT (-1636.010670564606 6188.969646246565),45
POINT (-1636.260455452556 2061.364222168615),38
POINT (-1636.400170012708 3880.117272557816),1
POINT (-1636.5398833070856 1919.249409295415),4
POINT (-1636.9730511712182 806.1608366025896),42
POINT (-1637.0598801001947 6139.665475130129),1
POINT (-1637.416775184924 1917.3775194393086),1
POINT (-1639.7705382615338 4959.254290343117),1
POINT (-1639.858495312963 1887.131041214956),1
POINT (-1639.987168469182 6100.600084036814),62
POINT (-1640.3136175141437 1845.033119706714),1
POINT (-1640.5060632669158 1827.2322605665265),6
POINT (-1640.7766965971773 6100.027961564686),49
POINT (-1641.5092789862542 1772.3082258031268),1
POINT (-1641.7889067685944 4019.796752920255),1
POINT (-1642.4460242662456 3842.5573971089852),4
POINT (-1642.728952906877 1746.3229557665836),1
POINT (-1644.3741734145933 1589.334317315271),4
POINT (-1644.406459885606 5802.507044280065),1
POINT (-1644.4593542385112 4906.096619909034),1
POINT (-1644.6757096973 1704.8471153478752),2
POINT (-1644.7166088256645 1623.6372525945108),7
POINT (-1644.939003903492 1645.9153339917464),1
POINT (-1645.2979813862048 1681.8753455971164),2
POINT (-1645.388742619541 4718.838670232971),1
POINT (-1645.8361541706408 1133.5541480492848),1
POINT (-1646.472119989948 4744.659360198345),1
POINT (-1646.861087081713 6096.975497646737),42
POINT (-1647.8459816469667 6139.731908452243),2
POINT (-1649.0061333088274 6088.013410245379),2
POINT (-165.5999331295073 5260.805527774772),1
POINT (-1651.9374347777432 5620.078627851311),39
POINT (-1658.825639724064 6184.085888451759),62
POINT (-1659.4654791191845 3841.090085925536),1
POINT (-1659.8970581130227 6256.300713352074),38
POINT (-1660.5951122809852 6062.518353345776),31
POINT (-1660.7242476049842 5258.588933743971),1
POINT (-1662.166147963861 6058.983160804273),23
POINT (-1662.2439520766068 4191.975918755231),9
POINT (-1662.4280260369487 3416.372256796572),2
POINT (-1662.9076138531102 3423.306359798641),35
POINT (-1662.9323974961196 4172.542757411849),10
POINT (-1664.7546282477358 1636.496197291979),8
POINT (-1664.8873845475905 6169.220169851887),1
POINT (-1664.929628664937 4198.520312813763),6
POINT (-1665.1927120555347 4817.81446705774),1
POINT (-1665.255552414537 3428.850499167445),40
POINT (-1665.761173721802 4090.6640641045947),38
POINT (-1666.3886980897407 1626.8412756593575),6
POINT (-167.92909522426285 5267.910967169662),41
POINT (-1670.5719329789977 2056.786442336958),31
POINT (-1670.937273533352 4186.622203455871),2
POINT (-1671.5231308437487 4055.4745297955787),1
POINT (-1671.9221658970364 4177.139513718423),8
POINT (-1672.3593247858662 3839.978459019277),1
POINT (-1672.6617353002493 4045.468253837507),46
POINT (-1673.0044960557586 4176.321520283467),5
POINT (-1674.0198778863198 4251.949560668913),12
POINT (-1674.4589260185537 1637.739784993211),5
POINT (-1674.8630003427375 1638.1520588255166),1
POINT (-1675.01848173073 4221.7691046886175),1
POINT (-1675.0510095550928 5609.338507213533),28
POINT (-1675.349175643068 4250.2140688078825),18
POINT (-1677.0735418768388 4253.510742438262),17
POINT (-1677.4655280372162 4221.750303388722),1
POINT (-1677.7407737800065 4184.57704540928),11
POINT (-1678.5790710508977 6160.480937024593),31
POINT (-1679.5047761129108 5597.565104297342),27
POINT (-1680.1149255436424 4154.285491043946),8
POINT (-1682.1128440747607 3815.387676630701),27
POINT (-1683.8760526997783 3865.5550393620033),17
POINT (-1683.973435445243 2658.050638659642),2
POINT (-1684.5679842891263 3880.0711276345087),1
POINT (-1684.6807981084135 3881.5577189837027),11
POINT (-1685.0807101079752 4177.3803864475285),13
POINT (-1687.6032492043742 3856.5393856375076),1
POINT (-1687.8899155326244 3868.865987267712),2
POINT (-1687.9610980714185 1635.5719434169594),7
POINT (-1688.20077203466 3874.9897534852776),1
POINT (-1688.247375333121 3858.9352105582825),4
POINT (-1688.3057636597248 3875.6864482098226),19
POINT (-1688.3235480266098 3890.8691938092384),13
POINT (-1688.370367401189 1641.1182669373754),6
POINT (-1688.5744534270377 3869.41420304832),2
POINT (-1689.3313162790957 3878.669771617212),1
POINT (-1689.553323659039 3857.2681578974048),1
POINT (-1689.7497537905235 3866.8441862614727),4
POINT (-1689.8280452582974 4247.65257499782),5
POINT (-1689.9699588920605 3877.6775707640586),1
POINT (-169.62199843860722 3705.7451986727774),7
POINT (-1690.6220200953017 3851.5457486647333),1
POINT (-1690.6777361303268 3869.7955414496455),6
POINT (-1691.3999089836093 5809.08752912685),2
POINT (-1692.8073355898605 3863.948674438792),3
POINT (-1693.177075268805 5907.0857459618),2
POINT (-1693.3025439354292 3874.4384009893006),3
POINT (-1693.6858051469028 5803.618422888325),1
