currentLocation,count
POINT (-169.74889526910445 4116.166298968702),1
POINT (-1690.4969282463003 3859.2361801180227),1
POINT (-1690.6777361303268 3869.7955414496455),3
POINT (-1692.8073355898605 3863.948674438792),2
POINT (-1693.3025439354292 3874.4384009893006),3
POINT (-1693.6052162017504 4221.626297922786),1
POINT (-1693.8247740657348 3870.77900319486),6
POINT (-1694.505856483093 2049.322365937635),12
POINT (-1694.5109709495587 5720.470348063601),12
POINT (-1695.1748962871914 3867.7692988643166),6
POINT (-1695.7761117926768 3865.1279393100403),2
POINT (-1695.821290454147 4254.762320143031),2
POINT (-1696.0577397834534 3862.5143607278765),1
POINT (-1696.5860489720055 3870.757755882812),1
POINT (-1696.7758584321725 3860.188991141859),2
POINT (-1697.0040878578993 3878.3113256918273),1
POINT (-1697.3531917357966 3863.8374313024146),1
POINT (-1697.5967169869639 3868.4102154535553),1
POINT (-1697.6219399578752 3878.820611515579),1
POINT (-1698.9928815786132 3773.5966598544746),14
POINT (-1699.3079385778638 3862.146972174007),2
POINT (-1699.7102332970608 3873.4377152114225),1
POINT (-170.1372211528143 3780.1081353999834),3
POINT (-170.81690853848255 3782.451043980553),7
POINT (-1700.0254301349592 2656.3792918344325),1
POINT (-1701.950647608051 5620.022677890126),14
POINT (-1702.5124365253607 3857.1893536311254),2
POINT (-1702.5378155541193 3865.477090848479),4
POINT (-1703.0174033702808 3872.411193850548),2
POINT (-1703.8331328252648 1839.326639110795),9
POINT (-1704.0437722932295 3854.5126576725656),1
POINT (-1704.0877550431806 3866.425994230622),1
POINT (-1704.605038076526 3855.176407676075),1
POINT (-1705.0915363868353 3858.5697536963703),1
POINT (-1705.1062542284642 3851.634676314321),2
POINT (-1706.231669342228 3788.3613135406085),9
POINT (-1706.2755949247178 3861.092411423793),1
POINT (-1706.5355089438558 5704.95317591239),13
POINT (-1706.7623792416682 3873.280279652681),1
POINT (-1707.3828892825486 3879.631481278153),1
POINT (-1708.0018829981625 3879.574996295633),1
POINT (-1708.1211597141548 3872.418628749277),1
POINT (-1709.4054258858314 3854.0331363606506),2
POINT (-171.02151122458727 3701.663542604163),4
POINT (-1710.285935302582 3859.753909259019),1
POINT (-1710.7423228864238 3755.2547054832744),12
POINT (-1711.2084353290516 3870.383432495022),2
POINT (-1711.4296077199403 3854.8657219327843),1
POINT (-1712.8990708837366 3860.7942419177893),2
POINT (-1713.0865689535465 3860.330236351306),3
POINT (-1713.9227103388355 3862.4199499474653),1
POINT (-1714.2885095387126 3855.4827291579945),1
POINT (-1714.994804011992 3862.991189462375),1
POINT (-1716.0332141177437 3875.835009293978),2
POINT (-1716.0376606238076 3854.208443549201),1
POINT (-1716.6812521287425 3856.235273840136),3
POINT (-1721.5188925265438 5808.709974258552),1
POINT (-1723.4511763176463 4209.119897378031),1
POINT (-1723.9261489298412 4184.764682469802),1
POINT (-1724.2489695823829 5922.107722950675),4
POINT (-1725.312917270212 5918.648059614843),4
POINT (-1725.8978573993377 5259.581540188235),1
POINT (-1726.9674606004232 4065.958116134005),1
POINT (-1727.382876590465 4053.177400972769),1
POINT (-1729.0519512203618 3991.618453705611),1
POINT (-173.58060961861977 5340.019317629605),12
POINT (-1730.46161795225 5925.860203271363),1
POINT (-1731.0590081740318 5936.531004380664),3
POINT (-1731.4367799555325 6091.444606814137),19
POINT (-1731.9392722157393 3898.9089746518976),1
POINT (-1733.3857266217256 5935.276634604756),4
POINT (-1734.0216769718947 5810.997128694784),1
POINT (-1737.924812329188 3688.8359198536705),14
POINT (-1738.482991207535 5932.7403027484415),9
POINT (-1739.8174047251955 3833.8041017528176),1
POINT (-174.39827933640387 1616.354671301628),14
POINT (-174.81570767975293 1669.0726583190558),1
POINT (-1740.815735538838 3663.8274819687804),14
POINT (-1743.4527562736891 6280.741119659493),15
POINT (-1744.0654673447502 3678.495623964854),13
POINT (-1746.4028129882463 3671.8773570744124),2
POINT (-1747.1848158780342 5761.221898211123),4
POINT (-1747.9791595503464 5706.133863082172),12
POINT (-1750.8236918046598 3831.552817007488),1
POINT (-1753.3838940372293 5814.539090155436),1
POINT (-1758.9898747820598 5815.564601215473),1
POINT (-1760.1040148852571 3829.6545701570985),1
POINT (-1760.5608206272063 4347.343503236385),2
POINT (-1761.080407146574 4254.025909983129),1
POINT (-1764.6905128741935 4257.914792375076),3
POINT (-1764.6905128741935 4343.2310250447),1
POINT (-1765.6902595136892 4380.950193211329),5
POINT (-1765.8651391862277 4335.530301477506),1
POINT (-1765.8837706857219 4386.320665690649),3
POINT (-1768.2223396593804 4382.908174243477),4
POINT (-1769.6225008364377 4568.788190084154),3
POINT (-1770.0444371606948 4254.708339673977),1
POINT (-1770.813085589012 2625.994824798966),11
POINT (-1771.452216635636 4343.580176583138),1
POINT (-1773.8187005681857 5839.7078246985175),20
POINT (-1774.0073533619118 4052.620422758957),10
POINT (-1774.0206553099808 4372.395878383792),4
POINT (-1775.018022859962 5817.476756165373),1
POINT (-1776.6889748766098 2648.149100178607),1
POINT (-1777.62462494204 4572.214904226945),2
POINT (-1778.6659561084518 4342.829475153294),1
POINT (-1780.1228364105682 4348.486518229682),1
POINT (-1780.238648919174 4574.898275340482),10
POINT (-1781.1127154406656 5818.1194468055155),1
POINT (-1781.2028975250341 2647.6645093781),3
POINT (-1782.2457785250274 1702.734863586154),10
POINT (-1783.3813544443626 4561.099410527168),6
POINT (-1783.7627276338035 4418.675227231397),1
POINT (-1783.9202936066008 4574.651654561046),3
POINT (-1784.4648748247973 3740.397263143781),19
POINT (-1787.5460526301517 4584.628741916007),1
POINT (-1789.2647793748567 4562.41538296383),4
POINT (-179.65235022565383 5343.118902409721),11
POINT (-1791.2010589212853 5848.289718840059),18
POINT (-1792.7490930534043 4576.719975743418),7
POINT (-1796.5816766667149 5819.750662237804),1
POINT (-1796.8494404619064 2615.2990392254947),11
POINT (-1802.1829749678893 5820.341324021501),1
POINT (-1807.9581166321116 5820.950317739223),1
POINT (-181.52540355782784 4117.7329452894),1
POINT (-181.82627500051785 3684.6428683961435),2
POINT (-1813.3186880835879 5821.515594666985),1
POINT (-1815.5755080958847 6209.144371499226),12
POINT (-1818.7214465805187 6222.698415404001),12
POINT (-1822.7462443320844 2643.2046359480537),6
POINT (-1825.0259033780803 5822.75013071491),1
POINT (-1826.9485604325616 5804.561777536771),18
POINT (-1828.1140387815185 3815.7434366184484),1
POINT (-1829.0423218477847 4376.4366083490695),2
POINT (-1835.8547082987634 4511.127356231515),1
POINT (-1837.5939136403147 6234.563888603619),10
POINT (-1837.9837460557421 3486.590646023064),7
POINT (-1838.89277414828 6219.876127156256),12
POINT (-1844.165240520775 1848.9603894453562),12
POINT (-1844.2274317849538 1738.5268467090034),7
POINT (-1845.1054225181472 6223.628607476944),1
POINT (-1849.997168394888 1744.6010147106394),1
POINT (-185.9292838076562 1520.3270983045118),1
POINT (-185.9292838076562 1611.8386125804955),1
POINT (-1854.0397394533752 6231.1861118124725),11
POINT (-1855.2628137937074 1652.8292021799746),15
POINT (-1858.57230343092 2641.2837127883254),1
POINT (-1859.0686663501835 5779.598661124439),15
POINT (-186.01876942421933 1524.3262297635556),14
POINT (-1871.9007688916577 5825.980404751277),1
POINT (-1872.505100329982 5825.993520666482),1
POINT (-1873.5856708030174 5826.016972484142),1
POINT (-1874.9419382736403 3808.5355079033893),1
POINT (-1876.1803440851436 5826.073285150662),2
POINT (-1877.410051384654 3498.347374395098),17
POINT (-1885.7424522572614 5826.280813324801),1
POINT (-1887.014667431919 4573.030953174514),2
POINT (-1889.0154450620562 4545.040871086306),4
POINT (-189.08686765624225 4899.537432425787),1
POINT (-1892.1328908161784 4557.512585185291),6
POINT (-1892.402340104764 4568.334496754659),8
POINT (-1892.4031283039096 2640.7792502768925),1
POINT (-1894.6500110842692 4569.947084620179),3
POINT (-1903.4033494935613 3804.2957256484056),4
POINT (-1903.8469506073584 4551.254386136067),3
POINT (-1905.003275729875 3804.0573910551702),1
POINT (-1908.0017778093488 3444.96627000441),1
POINT (-1908.4964216007465 5826.774646863102),1
POINT (-1911.2298992097242 5810.175885059182),9
POINT (-1913.4845958283247 5296.262946335616),4
POINT (-1916.241433391369 4547.62526295998),1
POINT (-1916.769014948041 4538.511548617083),3
POINT (-1917.988533281008 2640.3977379224284),1
POINT (-1920.3417572805981 2640.3626482285395),1
POINT (-1920.7222970856956 3801.7157915014745),4
POINT (-1922.0091958992866 3801.524087347676),1
POINT (-1924.2159256906089 2768.603159629036),9
POINT (-1926.7069969067843 797.610023697387),15
POINT (-1927.8777903797622 3917.825646166259),1
POINT (-1930.9074429621808 4088.2239019575504),1
POINT (-1931.88421671572 4370.949673507159),1
POINT (-1932.1096068819122 3789.0126294113966),2
POINT (-1932.1624019560154 4137.8884837203905),1
POINT (-1932.204005397942 3784.5894820461367),1
POINT (-1932.4440676733502 3773.34109737201),1
POINT (-1932.8327353824154 3755.129639971871),1
POINT (-1932.9283012722763 3750.6517940085673),1
POINT (-1932.9290522785125 3750.616604776836),2
POINT (-1933.3787060780535 2790.9352349339492),20
POINT (-1933.6235787576798 3718.073794829896),1
POINT (-1934.2636089216926 3697.0051393924923),2
POINT (-1935.2924331764182 3673.5656431766224),1
POINT (-1935.3150909165438 3673.049436437234),1
POINT (-1935.3189486901285 3672.961545557016),3
POINT (-1936.790875722566 2639.865064838291),3
POINT (-1937.7156491200687 3615.5925118196956),1
POINT (-1937.9829782550053 3608.6502316684405),1
POINT (-1938.2472218346602 1979.5064750943288),1
POINT (-1938.3158310846825 3600.0063642751456),1
POINT (-1938.4491879964492 3596.5432137217645),1
POINT (-1940.3157636406934 3548.0700420679163),1
POINT (-1942.6730411445426 1980.7509407987293),12
POINT (-1946.3444191583403 3485.4631427629524),1
POINT (-1947.5621382326344 5277.401656371045),6
POINT (-1947.9008938556433 2093.9206315099636),18
POINT (-1949.9509463664397 3452.010405188042),1
POINT (-1952.462824780827 5827.728857714011),1
POINT (-1952.6582556544713 5827.733099185833),1
POINT (-1953.1834540186235 4248.12090997411),8
POINT (-1953.2857142700275 4977.391693023879),1
POINT (-1955.4103280562817 3409.854168154911),1
POINT (-1958.4482140785883 5827.816002635194),1
POINT (-1958.7446803223008 4312.822451826964),4
POINT (-1959.612619667316 2806.5418624505733),18
POINT (-1961.3458147809445 4251.288338176519),9
POINT (-1961.63704468485 3366.041051144244),1
POINT (-1961.6575916444915 3365.8964763385025),2
POINT (-1961.8899394877712 3059.2555602248704),4
POINT (-1962.5947711857373 3359.3021892768093),1
POINT (-1962.6146755160657 5797.276162062822),1
POINT (-1962.7749497846444 3020.478051374328),1
POINT (-1962.9652693200424 4548.857435188247),22
POINT (-1963.2201206111756 3354.9020360044447),1
POINT (-1963.4519322135172 2990.815467537704),3
POINT (-1963.6936887840238 2638.832333563137),1
POINT (-1963.7234011621467 2978.9208154694506),1
POINT (-1963.8782159523523 2972.137468520156),1
POINT (-1964.4616540313964 2946.5736131008325),1
POINT (-1964.8571984291355 3113.1685207587684),1
POINT (-1964.9091877155195 3114.1066031229434),2
POINT (-1965.3045643568523 3332.2915840158835),1
POINT (-1966.9386976000815 3299.7824090830077),1
POINT (-1967.1075994437322 3296.422303899128),2
POINT (-1967.1149997734103 4806.034424227536),11
POINT (-1967.6596711364248 4241.3115940643465),2
POINT (-1967.8258905516104 4254.2510682971215),1
POINT (-1967.9969691397332 3278.7293310971263),1
POINT (-1968.0057800245067 3185.853472686662),1
POINT (-1968.158247699995 4017.949768513943),5
POINT (-1968.7176651692032 3224.6747211254064),1
POINT (-1968.9549434241353 3237.614221482247),1
POINT (-1969.003749742841 2912.9948206084628),2
POINT (-1969.1849072232544 3250.1548424574626),1
POINT (-1969.2052026106894 3254.6929353932805),2
POINT (-1970.2535978351111 4563.743812385769),16
POINT (-1970.3554638267615 4033.443715601267),1
POINT (-1971.9270569503985 2897.3809748795957),1
POINT (-1972.7785531551633 4697.074711913737),6
POINT (-1973.6428795932654 5827.708725299205),1
POINT (-1973.8946299831887 3877.2401465154758),10
POINT (-1974.2151185449436 4034.4896242613513),2
POINT (-1975.0903228468342 4286.519286476707),9
POINT (-1975.6130252912083 2877.693635524325),2
POINT (-1976.160911815195 4376.380404959961),6
POINT (-1976.3142050532686 4021.5325365920603),1
POINT (-1977.2139161653663 5787.6889677984045),18
POINT (-1977.843909506594 4384.483955141635),2
POINT (-1978.418987244645 4261.092058094551),3
POINT (-1978.5687351296756 3359.7132929583745),1
POINT (-198.11390298298616 5328.782246565214),15
POINT (-198.5156701970621 4433.0014057534245),1
POINT (-1981.0615602404691 4686.767737492709),3
POINT (-1982.8065076047187 2839.272109792745),1
POINT (-1982.8167559867984 4026.087576382679),8
POINT (-1983.2858911218163 2836.7116466770053),1
POINT (-1983.3020810519254 2836.625173702004),2
POINT (-1983.92361253025 4371.544554578487),4
POINT (-1984.2948968348737 3377.3033712585984),2
POINT (-1984.583334182582 3362.5161255299995),1
POINT (-1984.9886906891024 4669.5233911107425),4
POINT (-1985.019022501154 5827.6284074861005),1
POINT (-1985.3386161875228 4812.5315571684605),14
POINT (-1986.4015843770928 3362.151515257515),1
POINT (-1986.4457507085508 2819.8343373115713),3
POINT (-1986.9963182711988 4569.521278744788),19
POINT (-1987.4378419166221 4378.16993294115),3
POINT (-1987.8547721552152 3374.9063787250034),1
POINT (-1989.2355591009136 3092.742878158136),9
POINT (-1989.63526350385 3368.764837974986),5
POINT (-1989.8815599829743 4698.6341653962545),4
POINT (-199.80739778198915 1611.731282035355),8
POINT (-1990.5888943184327 4698.503167313164),2
POINT (-1992.2797081113379 2779.9370858880307),1
POINT (-1992.775625958413 4560.707213038688),2
POINT (-1993.7204701575413 2768.595465454745),2
POINT (-1994.1685995005278 4557.090037026891),10
POINT (-1994.8237629009163 4389.793246019357),5
POINT (-1995.0993309478931 3382.8627434221403),2
POINT (-1995.3163365660944 4689.923737222788),2
POINT (-1996.2804066373737 4391.908748982058),7
POINT (-1996.888408768961 5287.702038763071),6
POINT (-1997.081951666423 4184.067875693421),4
POINT (-1997.3664978428037 2739.894083290732),1
POINT (-1997.4825405645267 4173.8585192745295),4
POINT (-1997.8672790009623 5275.555993612156),6
POINT (-1999.9460358826598 3366.8387099179586),1
POINT (-1999.986219229267 3368.772145609797),2
POINT (-2.201149572531972 3512.111273956546),1
POINT (-2.579328033867741 38.011648610051495),7
POINT (-2000.314955827388 2649.9268689101186),1
POINT (-2000.317889360325 4556.13330885273),12
POINT (-2001.1385406742572 5827.514600507897),1
POINT (-2001.717927063141 3356.123182569631),1
POINT (-2002.1355470488154 3356.0171547793125),1
POINT (-2002.589191430016 4172.585357697067),4
POINT (-2003.493736172495 5827.4979723630695),3
POINT (-2003.8088407259577 4180.1376647491525),5
POINT (-2004.5094611273432 5283.9541392426445),3
POINT (-2004.5427417259332 4196.142921441882),9
POINT (-2005.686894539415 5827.482488232355),1
POINT (-2006.5418958863424 5279.064109817153),5
POINT (-2008.5269014575688 4189.3435034552285),3
POINT (-2010.8517708960426 5283.76492656323),1
POINT (-2013.7273033986598 5827.425721359675),1
POINT (-2014.1489753523679 4777.663378548366),17
POINT (-2016.80144140617 4968.728757285944),18
POINT (-2020.498045307293 5269.500755917023),3
POINT (-2021.2612503255148 1947.9658402270704),8
POINT (-2023.149421369817 2719.7006128487974),1
POINT (-2031.9986229091098 2793.698092899543),12
POINT (-2034.686980076759 2030.381539383028),14
POINT (-2035.6466821373426 4747.380166356886),1
POINT (-2042.4353688532817 5827.223036754317),1
POINT (-2048.731216510155 2751.3759024529922),1
POINT (-2056.9945880370715 5827.120245794779),1
POINT (-2059.196274653554 5827.123967128687),2
POINT (-2060.173078226845 2741.7778823512554),14
POINT (-2067.5876958648605 5858.6920376175785),12
POINT (-207.27324548811586 5214.163921048348),12
POINT (-207.44845187574333 5214.852253865081),1
POINT (-207.44845187574333 5260.805527774772),2
POINT (-2075.731181053991 3651.4496457657992),16
POINT (-2081.8377372042387 3254.7099288589284),1
POINT (-2084.312518818034 2681.223250769075),2
POINT (-2086.5110631401576 5827.1722330174425),1
POINT (-210.95695660098372 3871.9316872435),1
POINT (-210.98642029527684 3869.1159924151416),1
POINT (-2100.356963979903 2596.3428032369716),10
POINT (-2107.823358369064 4174.493822869099),1
POINT (-211.0043679491479 3885.8469501572467),1
POINT (-211.26061546937242 3878.712161343051),2
POINT (-211.27308662352715 3881.442594045346),1
POINT (-211.66726182872537 3873.3143727960587),2
POINT (-211.91190644920903 3882.0397384614885),2
POINT (-2111.421533228181 4285.618223819695),1
POINT (-2112.163314115376 4289.168269100936),1
POINT (-2113.187902416109 4276.973295314488),2
POINT (-2113.201134705716 5827.219395016361),1
POINT (-2113.21763516248 5827.219424173065),1
POINT (-2113.578241717062 5794.9011230812785),14
POINT (-2116.8621818692386 3664.7729068461044),15
POINT (-2117.199867735137 5827.226460873879),1
POINT (-2118.3320025487283 4177.503344707754),4
